lat,lon,sza,lt,fmax,event,dt,pk
52.16,-106.53,44.16,10.33,6.57895e-05,2014-07-08 16:20:00,-208,180_sas
53.98,-122.59,53.85,9.33,6.57895e-05,2014-07-08 16:20:00,-146,180_pgr
37.93,-75.47,64.02,13.42,6.16763e-05,2014-12-04 18:25:00,-70,182_wal
37.1,-77.95,62.49,13.42,6.16763e-05,2014-12-04 18:25:00,-202,182_bks
38.86,-99.39,61.13,12.42,6.16763e-05,2014-12-04 18:25:00,-18,182_fhe
38.86,-99.39,61.13,12.42,6.16763e-05,2014-12-04 18:25:00,-132,182_fhw
43.27,-120.36,68.49,10.42,6.16763e-05,2014-12-04 18:25:00,88,182_cve
49.39,-82.32,73.1,13.42,6.16763e-05,2014-12-04 18:25:00,-8,182_kap
37.93,-75.47,68.91,8.28,5.99554e-05,2014-08-24 12:17:00,-2,183_wal
53.32,-60.46,61.66,9.28,5.99554e-05,2014-08-24 12:17:00,-32,183_gbr
49.39,-82.32,74.24,8.28,5.99554e-05,2014-08-24 12:17:00,-46,183_kap
37.93,-75.47,58.55,12.8,5.73952e-05,2014-11-16 17:48:00,-114,184_wal
37.1,-77.95,57.21,12.8,5.73952e-05,2014-11-16 17:48:00,-70,184_bks
38.86,-99.39,58.23,11.8,5.73952e-05,2014-11-16 17:48:00,-38,184_fhe
38.86,-99.39,58.23,11.8,5.73952e-05,2014-11-16 17:48:00,-6,184_fhw
53.32,-60.46,76.7,13.8,5.73952e-05,2014-11-16 17:48:00,-56,184_gbr
53.32,-60.46,142.61,23.77,5.47719e-05,2014-11-06 03:46:00,-240,185_gbr
52.16,-106.53,128.83,21.77,5.4771899999999996e-05,2014-11-06 03:46:00,-360,185_sas
52.16,-106.53,100.03,4.12,5.3198e-05,2014-05-08 10:07:00,-306,186_sas
53.32,-60.46,142.81,0.0,5.2484399999999995e-05,2014-02-04 04:00:00,-308,187_gbr
49.39,-82.32,140.82,23.0,5.24844e-05,2014-02-04 04:00:00,-310,187_kap
38.86,-99.39,73.73,16.17,5.183390000000001e-05,2014-01-27 22:10:00,-318,189_fhw
49.39,-82.32,89.36,17.17,5.183390000000001e-05,2014-01-27 22:10:00,360,189_kap
37.1,-77.95,63.66,14.67,4.92946e-05,2014-01-28 19:40:00,360,190_bks
38.86,-99.39,58.06,13.67,4.92946e-05,2014-01-28 19:40:00,36,190_fhe
38.86,-99.39,58.06,13.67,4.92946e-05,2014-01-28 19:40:00,36,190_fhw
49.39,-82.32,72.27,14.67,4.92946e-05,2014-01-28 19:40:00,252,190_kap
37.93,-75.47,48.44,12.62,4.53702e-05,2014-10-20 16:37:00,-104,192_wal
37.1,-77.95,47.78,12.62,4.53702e-05,2014-10-20 16:37:00,-124,192_bks
38.86,-99.39,55.08,11.62,4.53702e-05,2014-10-20 16:37:00,-84,192_fhe
38.86,-99.39,55.08,11.62,4.53702e-05,2014-10-20 16:37:00,-22,192_fhw
53.32,-60.46,64.66,13.62,4.53702e-05,2014-10-20 16:37:00,-28,192_gbr
49.39,-82.32,60.39,12.62,4.53702e-05,2014-10-20 16:37:00,-70,192_kap
52.16,-106.53,68.89,10.62,4.53702e-05,2014-10-20 16:37:00,-52,192_sas
53.98,-122.59,76.74,9.62,4.53702e-05,2014-10-20 16:37:00,-310,192_pgr
49.39,-82.32,123.95,4.52,4.5202299999999986e-05,2014-02-02 09:31:00,-360,193_kap
37.93,-75.47,70.17,9.05,4.8602e-05,2014-10-16 13:03:00,-282,194_wal
37.1,-77.95,71.5,9.05,4.8602e-05,2014-10-16 13:03:00,-264,194_bks
53.32,-60.46,71.32,10.05,4.8602e-05,2014-10-16 13:03:00,-6,194_gbr
37.93,-75.47,54.65,14.25,4.24112e-05,2014-10-26 18:15:00,-180,195_wal
37.1,-77.95,53.05,14.25,4.24112e-05,2014-10-26 18:15:00,-178,195_bks
38.86,-99.39,51.46,13.25,4.24112e-05,2014-10-26 18:15:00,-174,195_fhe
38.86,-99.39,51.46,13.25,4.24112e-05,2014-10-26 18:15:00,-160,195_fhw
43.27,-120.36,59.54,11.25,4.24112e-05,2014-10-26 18:15:00,-108,195_cve
52.16,-106.53,65.17,12.25,4.24112e-05,2014-10-26 18:15:00,-90,195_sas
37.1,-77.95,69.27,14.77,4.05854e-05,2014-01-04 19:46:00,-2,196_bks
38.86,-99.39,63.25,13.77,4.05854e-05,2014-01-04 19:46:00,-304,196_fhw
37.93,-75.47,53.09,17.05,3.93892e-05,2014-06-11 21:03:00,-348,198_wal
37.1,-77.95,51.15,17.05,3.93892e-05,2014-06-11 21:03:00,-332,198_bks
38.86,-99.39,34.65,16.05,3.93892e-05,2014-06-11 21:03:00,-274,198_fhe
38.86,-99.39,34.65,16.05,3.93892e-05,2014-06-11 21:03:00,-262,198_fhw
43.27,-120.36,23.85,14.05,3.93892e-05,2014-06-11 21:03:00,-288,198_cve
43.27,-120.36,23.85,14.05,3.93892e-05,2014-06-11 21:03:00,-284,198_cvw
53.32,-60.46,62.98,18.05,3.93892e-05,2014-06-11 21:03:00,-320,198_gbr
52.16,-106.53,36.65,15.05,3.93892e-05,2014-06-11 21:03:00,-352,198_sas
53.98,-122.59,32.42,14.05,3.93892e-05,2014-06-11 21:03:00,-324,198_pgr
37.93,-75.47,51.77,16.35,3.99348e-05,2014-08-25 20:21:00,-290,199_wal
37.1,-77.95,49.64,16.35,3.99348e-05,2014-08-25 20:21:00,-168,199_bks
38.86,-99.39,36.21,15.35,3.99348e-05,2014-08-25 20:21:00,-212,199_fhe
38.86,-99.39,36.21,15.35,3.99348e-05,2014-08-25 20:21:00,-208,199_fhw
43.27,-120.36,32.92,13.35,3.99348e-05,2014-08-25 20:21:00,-118,199_cve
43.27,-120.36,32.92,13.35,3.99348e-05,2014-08-25 20:21:00,-134,199_cvw
53.32,-60.46,66.27,17.35,3.99348e-05,2014-08-25 20:21:00,36,199_gbr
49.39,-82.32,52.28,16.35,3.99348e-05,2014-08-25 20:21:00,-158,199_kap
52.16,-106.53,44.13,14.35,3.99348e-05,2014-08-25 20:21:00,-180,199_sas
53.98,-122.59,43.44,13.35,3.99348e-05,2014-08-25 20:21:00,-150,199_pgr
37.93,-75.47,70.74,18.18,0.000278556,2015-05-05 22:11:00,-26,200_wal
37.1,-77.95,68.87,18.18,0.000278556,2015-05-05 22:11:00,-214,200_bks
38.86,-99.39,52.11,17.18,0.000278556,2015-05-05 22:11:00,-206,200_fhe
38.86,-99.39,52.11,17.18,0.000278556,2015-05-05 22:11:00,-224,200_fhw
43.27,-120.36,38.95,15.18,0.000278556,2015-05-05 22:11:00,-186,200_cve
43.27,-120.36,38.95,15.18,0.000278556,2015-05-05 22:11:00,-204,200_cvw
53.32,-60.46,78.7,19.18,0.000278556,2015-05-05 22:11:00,-148,200_gbr
49.39,-82.32,65.48,18.18,0.000278556,2015-05-05 22:11:00,-136,200_kap
52.16,-106.53,51.41,16.18,0.000278556,2015-05-05 22:11:00,-240,200_sas
53.98,-122.59,44.63,15.18,0.000278556,2015-05-05 22:11:00,-232,200_pgr
37.1,-77.95,43.06,12.37,0.00022181,2015-03-11 16:22:00,-186,201_bks
38.86,-99.39,54.14,11.37,0.00022181,2015-03-11 16:22:00,-204,201_fhe
38.86,-99.39,54.14,11.37,0.00022181,2015-03-11 16:22:00,-172,201_fhw
43.27,-120.36,69.59,9.37,0.00022181,2015-03-11 16:22:00,-114,201_cve
43.27,-120.36,69.59,9.37,0.00022181,2015-03-11 16:22:00,-58,201_cvw
49.39,-82.32,55.61,12.37,0.00022181,2015-03-11 16:22:00,-248,201_kap
52.16,-106.53,66.8,10.37,0.00022181,2015-03-11 16:22:00,-116,201_sas
53.98,-122.59,75.73,9.37,0.00022181,2015-03-11 16:22:00,360,201_pgr
38.86,-99.39,65.97,16.37,9.29769e-05,2015-03-07 22:22:00,132,202_fhe
38.86,-99.39,65.97,16.37,9.297690000000001e-05,2015-03-07 22:22:00,-38,202_fhw
43.27,-120.36,56.53,14.37,9.29769e-05,2015-03-07 22:22:00,168,202_cve
43.27,-120.36,56.53,14.37,9.297690000000001e-05,2015-03-07 22:22:00,50,202_cvw
49.39,-82.32,81.32,17.37,9.29769e-05,2015-03-07 22:22:00,-34,202_kap
52.16,-106.53,69.34,16.37,9.297690000000001e-05,2015-03-07 22:22:00,198,202_sas
53.98,-122.59,64.24,14.37,9.29769e-05,2015-03-07 22:22:00,30,202_pgr
52.16,-106.53,98.1,19.58,8.25259e-05,2015-03-03 01:35:00,-336,203_sas
37.1,-77.95,48.63,10.97,7.682819999999999e-05,2015-09-28 14:58:00,-140,206_bks
38.86,-99.39,63.19,9.97,7.682819999999999e-05,2015-09-28 14:58:00,-106,206_fhe
38.86,-99.39,63.19,9.97,7.682819999999999e-05,2015-09-28 14:58:00,-98,206_fhw
43.27,-120.36,79.45,7.97,7.682819999999999e-05,2015-09-28 14:58:00,-126,206_cve
53.32,-60.46,56.51,11.97,7.682819999999999e-05,2015-09-28 14:58:00,-158,206_gbr
49.39,-82.32,59.81,10.97,7.682819999999999e-05,2015-09-28 14:58:00,-154,206_kap
52.16,-106.53,73.63,8.97,7.682819999999999e-05,2015-09-28 14:58:00,-38,206_sas
37.1,-77.95,20.18,14.38,6.60833e-05,2015-06-22 18:23:00,-340,207_bks
52.16,-106.53,29.99,12.38,6.60833e-05,2015-06-22 18:23:00,-104,207_sas
53.98,-122.59,36.77,11.38,6.60833e-05,2015-06-22 18:23:00,-90,207_pgr
49.39,-82.32,151.05,23.97,4.94834e-05,2015-01-13 04:58:00,-360,213_kap
52.16,-106.53,139.65,22.97,4.94834e-05,2015-01-13 04:58:00,-360,213_sas
37.1,-77.95,121.24,19.67,4.719600000000002e-05,2015-12-23 00:40:00,-360,214_bks
38.86,-99.39,105.15,18.67,4.719600000000002e-05,2015-12-23 00:40:00,-360,214_fhe
38.86,-99.39,105.15,18.67,4.719600000000002e-05,2015-12-23 00:40:00,-2,214_fhw
43.27,-120.36,92.51,16.67,4.719600000000002e-05,2015-12-23 00:40:00,-250,214_cve
49.39,-82.32,119.12,19.67,4.719600000000002e-05,2015-12-23 00:40:00,-116,214_kap
52.16,-106.53,104.67,18.67,4.719600000000002e-05,2015-12-23 00:40:00,-360,214_sas
37.1,-77.95,57.24,10.55,4.62726e-05,2015-03-09 14:33:00,-26,215_bks
38.86,-99.39,72.85,9.55,4.62726e-05,2015-03-09 14:33:00,222,215_fhe
49.39,-82.32,67.27,10.55,4.62726e-05,2015-03-09 14:33:00,-32,215_kap
37.1,-77.95,67.02,9.17,4.742680000000001e-05,2015-10-01 13:10:00,-16,216_bks
53.32,-60.46,65.78,10.17,4.742680000000001e-05,2015-10-01 13:10:00,-48,216_gbr
49.39,-82.32,74.85,9.17,4.742680000000001e-05,2015-10-01 13:10:00,-6,216_kap
37.1,-77.95,60.37,10.13,4.2663e-05,2015-03-12 14:08:00,-66,217_bks
38.86,-99.39,76.53,9.13,4.2663e-05,2015-03-12 14:08:00,-2,217_fhe
38.86,-99.39,76.53,9.13,4.2663e-05,2015-03-12 14:08:00,-360,217_fhw
49.39,-82.32,69.5,10.13,4.2663e-05,2015-03-12 14:08:00,-82,217_kap
37.93,-75.47,55.16,14.52,4.17816e-05,2015-03-02 19:31:00,-104,218_wal
37.1,-77.95,53.23,14.52,4.17816e-05,2015-03-02 19:31:00,-68,218_bks
38.86,-99.39,46.93,13.52,4.17816e-05,2015-03-02 19:31:00,-54,218_fhe
38.86,-99.39,46.93,13.52,4.17816e-05,2015-03-02 19:31:00,-72,218_fhw
43.27,-120.36,51.27,11.52,4.17816e-05,2015-03-02 19:31:00,-34,218_cve
43.27,-120.36,51.27,11.52,4.17816e-05,2015-03-02 19:31:00,-80,218_cvw
49.39,-82.32,61.31,14.52,4.17816e-05,2015-03-02 19:31:00,-28,218_kap
52.16,-106.53,59.3,13.52,4.17816e-05,2015-03-02 19:31:00,-72,218_sas
53.98,-122.59,62.01,11.52,4.17816e-05,2015-03-02 19:31:00,-96,218_pgr
37.93,-75.47,31.02,11.75,4.04805e-05,2015-04-21 15:45:00,-38,219_wal
37.1,-77.95,31.66,11.75,4.04805e-05,2015-04-21 15:45:00,-152,219_bks
38.86,-99.39,46.5,10.75,4.04805e-05,2015-04-21 15:45:00,-10,219_fhe
38.86,-99.39,46.5,10.75,4.04805e-05,2015-04-21 15:45:00,-26,219_fhw
43.27,-120.36,62.84,8.75,4.04805e-05,2015-04-21 15:45:00,-58,219_cve
49.39,-82.32,43.09,11.75,4.04805e-05,2015-04-21 15:45:00,-110,219_kap
52.16,-106.53,56.68,9.75,4.04805e-05,2015-04-21 15:45:00,38,219_sas
53.32,-60.46,74.15,6.73,3.88436e-05,2015-06-21 09:44:00,356,221_gbr
37.93,-75.47,51.4,10.47,3.77943e-05,2015-03-02 15:28:00,-254,222_wal
37.1,-77.95,51.89,10.47,3.77943e-05,2015-03-02 15:28:00,310,222_bks
38.86,-99.39,65.51,9.47,3.77943e-05,2015-03-02 15:28:00,-20,222_fhe
38.86,-99.39,65.51,9.47,3.77943e-05,2015-03-02 15:28:00,88,222_fhw
49.39,-82.32,63.56,10.47,3.77943e-05,2015-03-02 15:28:00,-344,222_kap
52.16,-106.53,76.76,9.47,3.77943e-05,2015-03-02 15:28:00,-70,222_sas
53.98,-122.59,86.16,7.47,3.77943e-05,2015-03-02 15:28:00,-360,222_pgr
38.86,-99.39,82.78,7.87,3.73326e-05,2015-11-04 13:52:00,82,223_fhw
43.27,-120.36,99.23,5.87,3.73326e-05,2015-11-04 13:52:00,-56,223_cvw
49.39,-82.32,78.37,8.87,3.73326e-05,2015-11-04 13:52:00,188,223_kap
52.16,-106.53,92.9,7.87,3.73326e-05,2015-11-04 13:52:00,-360,223_sas
38.86,-99.39,45.3,16.4,3.67712e-05,2015-08-22 21:24:00,-106,225_fhe
38.86,-99.39,45.3,16.4,3.67712e-05,2015-08-22 21:24:00,-62,225_fhw
43.27,-120.36,36.0,14.4,3.67712e-05,2015-08-22 21:24:00,-82,225_cve
53.98,-122.59,44.58,14.4,3.67712e-05,2015-08-22 21:24:00,-148,225_pgr
38.86,-99.39,138.37,22.95,3.10315e-05,2015-03-06 04:57:00,0,227_fhe
49.39,-82.32,135.44,23.95,3.10315e-05,2015-03-06 04:57:00,-360,227_kap
52.16,-106.53,125.38,22.95,3.10315e-05,2015-03-06 04:57:00,-90,227_sas
37.1,-77.95,14.56,13.6,3.06328e-05,2015-06-18 17:36:00,360,228_bks
38.86,-99.39,20.4,12.6,3.06328e-05,2015-06-18 17:36:00,8,228_fhe
53.32,-60.46,34.68,14.6,3.06328e-05,2015-06-18 17:36:00,-212,228_gbr
49.39,-82.32,26.0,13.6,3.06328e-05,2015-06-18 17:36:00,-360,228_kap
52.16,-106.53,33.62,11.6,3.06328e-05,2015-06-18 17:36:00,276,228_sas
53.98,-122.59,42.13,10.6,3.06328e-05,2015-06-18 17:36:00,14,228_pgr
52.16,-106.53,115.13,23.73,2.91743e-05,2015-08-27 05:44:00,312,230_sas
38.86,-99.39,109.62,19.05,2.86077e-05,2015-12-21 01:03:00,-360,232_fhw
43.27,-120.36,96.35,17.05,2.86077e-05,2015-12-21 01:03:00,-2,232_cve
37.1,-77.95,74.11,17.85,2.8062e-05,2015-03-12 21:51:00,-188,233_bks
38.86,-99.39,59.58,16.85,2.8061999999999997e-05,2015-03-12 21:51:00,-158,233_fhe
38.86,-99.39,59.58,16.85,2.8062e-05,2015-03-12 21:51:00,-146,233_fhw
43.27,-120.36,51.58,14.85,2.8061999999999997e-05,2015-03-12 21:51:00,-138,233_cve
43.27,-120.36,51.58,14.85,2.8062e-05,2015-03-12 21:51:00,-136,233_cvw
49.39,-82.32,75.29,17.85,2.8061999999999997e-05,2015-03-12 21:51:00,-72,233_kap
52.16,-106.53,64.27,15.85,2.8062e-05,2015-03-12 21:51:00,-86,233_sas
53.98,-122.59,60.19,14.85,2.8061999999999997e-05,2015-03-12 21:51:00,-82,233_pgr
52.16,-106.53,130.9,1.95,2.63936e-05,2015-03-11 07:57:00,-274,234_sas
37.93,-75.47,22.33,13.4,2.70442e-05,2015-05-05 17:24:00,-50,235_wal
37.1,-77.95,21.07,13.4,2.70442e-05,2015-05-05 17:24:00,-66,235_bks
38.86,-99.39,27.29,12.4,2.70442e-05,2015-05-05 17:24:00,-24,235_fhe
38.86,-99.39,27.29,12.4,2.70442e-05,2015-05-05 17:24:00,-38,235_fhw
43.27,-120.36,42.33,10.4,2.70442e-05,2015-05-05 17:24:00,-18,235_cve
43.27,-120.36,42.33,10.4,2.70442e-05,2015-05-05 17:24:00,-60,235_cvw
53.32,-60.46,40.61,14.4,2.70442e-05,2015-05-05 17:24:00,-86,235_gbr
49.39,-82.32,33.08,13.4,2.70442e-05,2015-05-05 17:24:00,-118,235_kap
52.16,-106.53,40.82,11.4,2.70442e-05,2015-05-05 17:24:00,-20,235_sas
53.98,-122.59,49.1,10.4,2.70442e-05,2015-05-05 17:24:00,-66,235_pgr
53.98,-122.59,74.56,19.6,2.68973e-05,2015-06-21 02:36:00,-320,236_pgr
37.1,-77.95,90.88,7.27,2.48931e-05,2015-01-30 12:16:00,-292,238_bks
38.86,-99.39,107.61,6.27,2.48931e-05,2015-01-30 12:16:00,310,238_fhe
53.32,-60.46,87.27,8.27,2.48931e-05,2015-01-30 12:16:00,172,238_gbr
37.1,-77.95,84.86,7.97,2.23853e-05,2015-01-14 12:58:00,132,240_bks
38.86,-99.39,101.05,6.97,2.23853e-05,2015-01-14 12:58:00,-360,240_fhe
52.16,-106.53,101.13,4.67,2.2123e-05,2015-04-21 10:40:00,310,241_sas
37.1,-77.95,97.42,6.7,2.12311e-05,2015-01-29 11:42:00,-264,244_bks
37.1,-77.95,25.29,13.0,2.0601500000000006e-05,2015-04-21 17:00:00,-174,245_bks
38.86,-99.39,34.38,12.0,2.0601500000000006e-05,2015-04-21 17:00:00,-108,245_fhe
38.86,-99.39,34.38,12.0,2.0601500000000006e-05,2015-04-21 17:00:00,-44,245_fhw
43.27,-120.36,49.82,10.0,2.0601500000000006e-05,2015-04-21 17:00:00,-74,245_cve
43.27,-120.36,49.82,10.0,2.0601500000000006e-05,2015-04-21 17:00:00,-62,245_cvw
49.39,-82.32,37.91,13.0,2.0601500000000006e-05,2015-04-21 17:00:00,-74,245_kap
52.16,-106.53,47.42,11.0,2.0601500000000006e-05,2015-04-21 17:00:00,-104,245_sas
53.98,-122.59,56.1,10.0,2.0601500000000006e-05,2015-04-21 17:00:00,-62,245_pgr
43.27,-120.36,63.18,17.98,2.08219e-05,2015-06-14 00:59:00,-212,249_cvw
53.98,-122.59,60.97,17.98,2.08219e-05,2015-06-14 00:59:00,-2,249_pgr
37.1,-77.95,75.82,8.03,0.000941922,2017-09-06 12:02:00,-216,250_bks
38.86,-99.39,92.6,7.03,0.000941922,2017-09-06 12:02:00,-182,250_fhe
49.39,-82.32,79.56,8.03,0.000941922,2017-09-06 12:02:00,-222,250_kap
37.1,-77.95,35.42,12.1,0.000830109,2017-09-10 16:06:00,-360,251_bks
38.86,-99.39,47.89,11.1,0.000830109,2017-09-10 16:06:00,-360,251_fhe
38.86,-99.39,47.89,11.1,0.000830109,2017-09-10 16:06:00,-360,251_fhw
43.27,-120.36,63.87,9.1,0.000830109,2017-09-10 16:06:00,-360,251_cve
43.27,-120.36,63.87,9.1,0.000830109,2017-09-10 16:06:00,-360,251_cvw
49.39,-82.32,47.79,12.1,0.000830109,2017-09-10 16:06:00,-360,251_kap
52.16,-106.53,59.8,10.1,0.000830109,2017-09-10 16:06:00,-360,251_sas
53.98,-122.59,69.07,9.1,0.000830109,2017-09-10 16:06:00,-360,251_pgr
37.1,-77.95,46.9,10.6,0.000139985,2017-09-07 14:36:00,-96,253_bks
38.86,-99.39,63.04,9.6,0.000139985,2017-09-07 14:36:00,-58,253_fhe
38.86,-99.39,63.04,9.6,0.000139985,2017-09-07 14:36:00,-68,253_fhw
43.27,-120.36,79.24,7.6,0.000139985,2017-09-07 14:36:00,-100,253_cve
49.39,-82.32,56.43,10.6,0.000139985,2017-09-07 14:36:00,-120,253_kap
52.16,-106.53,71.35,8.6,0.000139985,2017-09-07 14:36:00,-50,253_sas
