lat,lon,sza,lt,fmax,event,t_fdmax,t_rdmax,dt,pk
38.86,-99.39,53.89,12.13,0.00010439299999999999,2014-10-25 17:08:00,2014-10-25 16:50:00.203000,2014-10-25 17:04:55.092919,894.89,165_fhw
43.27,-120.36,66.09,10.13,0.000104393,2014-10-25 17:08:00,2014-10-25 16:50:00.203000,2014-10-25 16:55:47.372629,347.17,165_cve
43.27,-120.36,66.09,10.13,0.00010439299999999999,2014-10-25 17:08:00,2014-10-25 16:50:00.203000,2014-10-25 17:04:38.684775,878.48,165_cvw
53.32,-60.46,67.83,14.13,0.000104393,2014-10-25 17:08:00,2014-10-25 16:50:00.203000,2014-10-25 17:00:55.000781,654.8,165_gbr
49.39,-82.32,61.61,13.13,0.00010439299999999999,2014-10-25 17:08:00,2014-10-25 16:50:00.203000,2014-10-25 16:57:46.192356,465.99,165_kap
52.16,-106.53,68.03,11.13,0.000104393,2014-10-25 17:08:00,2014-10-25 16:50:00.203000,2014-10-25 16:59:29.024877,568.82,165_sas
53.98,-122.59,74.98,10.13,0.00010439299999999999,2014-10-25 17:08:00,2014-10-25 16:50:00.203000,2014-10-25 17:00:28.803123,628.6,165_pgr
37.93,-75.47,65.78,13.87,0.000100238,2014-01-01 18:52:00,2014-01-01 18:44:12.997000,2014-01-01 18:46:52.234636,159.24,166_wal
37.1,-77.95,64.18,13.87,0.000100238,2014-01-01 18:52:00,2014-01-01 18:44:12.997000,2014-01-01 18:46:42.114616,149.12,166_bks
38.86,-99.39,61.84,12.87,0.000100238,2014-01-01 18:52:00,2014-01-01 18:44:12.997000,2014-01-01 18:46:22.553236,129.56,166_fhe
38.86,-99.39,61.84,12.87,0.000100238,2014-01-01 18:52:00,2014-01-01 18:44:12.997000,2014-01-01 18:45:33.450068,80.45,166_fhw
37.1,-77.95,82.34,18.57,9.46138e-05,2014-03-12 22:34:00,2014-03-12 22:31:59.247000,2014-03-12 22:32:54.913544,55.67,167_bks
38.86,-99.39,66.8,17.57,9.46138e-05,2014-03-12 22:34:00,2014-03-12 22:31:59.247000,2014-03-12 22:32:40.239755,40.99,167_fhe
38.86,-99.39,66.8,17.57,9.46138e-05,2014-03-12 22:34:00,2014-03-12 22:31:59.247000,2014-03-12 22:32:30.761588,31.51,167_fhw
49.39,-82.32,81.79,18.57,9.46138e-05,2014-03-12 22:34:00,2014-03-12 22:31:59.247000,2014-03-12 22:32:43.740554,44.49,167_kap
52.16,-106.53,69.16,16.57,9.46138e-05,2014-03-12 22:34:00,2014-03-12 22:31:59.247000,2014-03-12 22:32:42.388111,43.14,167_sas
53.98,-122.59,63.45,15.57,9.46138e-05,2014-03-12 22:34:00,2014-03-12 22:31:59.247000,2014-03-12 22:32:37.131981,37.88,167_pgr
38.86,-99.39,115.66,20.98,8.80242e-05,2014-10-22 01:59:00,2014-10-22 01:25:18.020000,2014-10-22 01:42:43.858792,1045.84,168_fhe
53.32,-60.46,132.52,22.98,8.80242e-05,2014-10-22 01:59:00,2014-10-22 01:25:18.020000,2014-10-22 01:29:51.001185,272.98,168_gbr
49.39,-82.32,124.49,21.98,8.80242e-05,2014-10-22 01:59:00,2014-10-22 01:25:18.020000,2014-10-22 01:54:44.247015,1766.23,168_kap
43.27,-120.36,136.98,20.85,8.76045e-05,2014-12-17 04:51:00,2014-12-17 04:29:17.723000,2014-12-17 04:48:23.791159,1146.07,169_cve
43.27,-120.36,136.98,20.85,8.76045e-05,2014-12-17 04:51:00,2014-12-17 04:29:17.723000,2014-12-17 04:30:17.963899,60.24,169_cvw
49.39,-82.32,153.1,23.85,8.76045e-05,2014-12-17 04:51:00,2014-12-17 04:29:17.723000,2014-12-17 04:42:22.281951,784.56,169_kap
52.16,-106.53,141.87,22.85,8.76045e-05,2014-12-17 04:51:00,2014-12-17 04:29:17.723000,2014-12-17 04:32:18.000595,180.28,169_sas
52.16,-106.53,129.52,3.78,7.99341e-05,2014-11-05 09:47:00,2014-11-05 09:40:52.243000,2014-11-05 09:41:57.048647,64.81,170_sas
53.98,-122.59,135.86,1.78,7.99341e-05,2014-11-05 09:47:00,2014-11-05 09:40:52.243000,2014-11-05 09:41:14.210812,21.97,170_pgr
37.93,-75.47,59.39,9.05,7.31766e-05,2014-04-18 13:03:00,2014-04-18 12:44:00.327000,2014-04-18 12:44:39.054812,38.73,171_wal
37.1,-77.95,61.19,9.05,7.31766e-05,2014-04-18 13:03:00,2014-04-18 12:44:00.327000,2014-04-18 12:48:58.767121,298.44,171_bks
38.86,-99.39,78.06,8.05,7.31766e-05,2014-04-18 13:03:00,2014-04-18 12:44:00.327000,2014-04-18 12:44:29.338543,29.01,171_fhw
53.32,-60.46,55.24,10.05,7.31766e-05,2014-04-18 13:03:00,2014-04-18 12:44:00.327000,2014-04-18 12:45:21.617854,81.29,171_gbr
49.39,-82.32,66.42,9.05,7.31766e-05,2014-04-18 13:03:00,2014-04-18 12:44:00.327000,2014-04-18 12:48:44.200552,283.87,171_kap
53.98,-122.59,90.13,6.05,7.31766e-05,2014-04-18 13:03:00,2014-04-18 12:44:00.327000,2014-04-18 12:52:18.524796,498.2,171_pgr
37.93,-75.47,51.39,15.02,7.31556e-05,2014-10-02 19:01:00,2014-10-02 18:44:00.733000,2014-10-02 18:54:41.947371,641.21,172_wal
37.1,-77.95,49.46,15.02,7.31556e-05,2014-10-02 19:01:00,2014-10-02 18:44:00.733000,2014-10-02 18:55:17.603288,676.87,172_bks
38.86,-99.39,43.34,14.02,7.31556e-05,2014-10-02 19:01:00,2014-10-02 18:44:00.733000,2014-10-02 18:55:35.139480,694.41,172_fhe
38.86,-99.39,43.34,14.02,7.31556e-05,2014-10-02 19:01:00,2014-10-02 18:44:00.733000,2014-10-02 18:54:47.622293,646.89,172_fhw
43.27,-120.36,48.34,12.02,7.31556e-05,2014-10-02 19:01:00,2014-10-02 18:44:00.733000,2014-10-02 18:55:29.701906,688.97,172_cve
43.27,-120.36,48.34,12.02,7.31556e-05,2014-10-02 19:01:00,2014-10-02 18:44:00.733000,2014-10-02 18:56:04.964012,724.23,172_cvw
53.32,-60.46,69.46,16.02,7.31556e-05,2014-10-02 19:01:00,2014-10-02 18:44:00.733000,2014-10-02 18:59:31.474426,930.74,172_gbr
49.39,-82.32,57.58,15.02,7.31556e-05,2014-10-02 19:01:00,2014-10-02 18:44:00.733000,2014-10-02 18:54:40.838513,640.11,172_kap
52.16,-106.53,55.92,13.02,7.31556e-05,2014-10-02 19:01:00,2014-10-02 18:44:00.733000,2014-10-02 18:54:43.106047,642.37,172_sas
53.98,-122.59,59.01,12.02,7.31556e-05,2014-10-02 19:01:00,2014-10-02 18:44:00.733000,2014-10-02 18:54:01.701838,600.97,172_pgr
37.93,-75.47,114.05,5.22,7.31346e-05,2014-01-07 10:13:00,2014-01-07 10:11:01.497000,2014-01-07 10:11:17.843474,16.35,173_wal
43.27,-120.36,146.71,2.22,7.31346e-05,2014-01-07 10:13:00,2014-01-07 10:11:01.497000,2014-01-07 10:11:18.064343,16.57,173_cvw
38.86,-99.39,123.65,5.15,6.79931e-05,2014-10-27 10:09:00,2014-10-27 09:54:01.990000,2014-10-27 10:02:52.043938,530.05,176_fhw
52.16,-106.53,124.18,4.15,6.79931e-05,2014-10-27 10:09:00,2014-10-27 09:54:01.990000,2014-10-27 10:08:18.526389,856.54,176_sas
53.98,-122.59,131.04,3.15,6.79931e-05,2014-10-27 10:09:00,2014-10-27 09:54:01.990000,2014-10-27 10:02:29.500203,507.51,176_pgr
37.93,-75.47,57.47,11.18,6.69228e-05,2014-01-30 16:11:00,2014-01-30 15:53:15.803000,2014-01-30 16:04:03.137078,647.33,177_wal
37.1,-77.95,57.35,11.18,6.69228e-05,2014-01-30 16:11:00,2014-01-30 15:53:15.803000,2014-01-30 15:57:38.148535,262.35,177_bks
38.86,-99.39,67.64,10.18,6.69228e-05,2014-01-30 16:11:00,2014-01-30 15:53:15.803000,2014-01-30 16:00:22.658994,426.86,177_fhe
38.86,-99.39,67.64,10.18,6.69228e-05,2014-01-30 16:11:00,2014-01-30 15:53:15.803000,2014-01-30 16:03:45.279416,629.48,177_fhw
49.39,-82.32,69.91,11.18,6.69228e-05,2014-01-30 16:11:00,2014-01-30 15:53:15.803000,2014-01-30 15:58:53.867510,338.06,177_kap
53.98,-122.59,89.07,8.18,6.69228e-05,2014-01-30 16:11:00,2014-01-30 15:53:15.803000,2014-01-30 15:56:29.053394,193.25,177_pgr
37.1,-77.95,53.91,10.08,6.53279e-05,2014-04-02 14:05:00,2014-04-02 13:28:39.487000,2014-04-02 13:47:33.207806,1133.72,179_bks
38.86,-99.39,70.53,9.08,6.53279e-05,2014-04-02 14:05:00,2014-04-02 13:28:39.487000,2014-04-02 13:44:42.765613,963.28,179_fhe
38.86,-99.39,70.53,9.08,6.53279e-05,2014-04-02 14:05:00,2014-04-02 13:28:39.487000,2014-04-02 14:02:05.403946,2005.92,179_fhw
43.27,-120.36,86.35,7.08,6.53279e-05,2014-04-02 14:05:00,2014-04-02 13:28:39.487000,2014-04-02 13:53:26.787726,1487.3,179_cve
53.32,-60.46,54.16,11.08,6.53279e-05,2014-04-02 14:05:00,2014-04-02 13:28:39.487000,2014-04-02 13:30:04.510077,85.02,179_gbr
49.39,-82.32,62.18,10.08,6.53279e-05,2014-04-02 14:05:00,2014-04-02 13:28:39.487000,2014-04-02 13:31:00.394089,140.91,179_kap
53.98,-122.59,87.0,7.08,6.53279e-05,2014-04-02 14:05:00,2014-04-02 13:28:39.487000,2014-04-02 13:57:03.644051,1704.16,179_pgr
37.1,-77.95,19.13,12.33,6.57895e-05,2014-07-08 16:20:00,2014-07-08 16:10:18.293000,2014-07-08 16:11:27.290388,69.0,180_bks
38.86,-99.39,34.49,11.33,6.57895e-05,2014-07-08 16:20:00,2014-07-08 16:10:18.293000,2014-07-08 16:12:07.962503,109.67,180_fhe
38.86,-99.39,34.49,11.33,6.57895e-05,2014-07-08 16:20:00,2014-07-08 16:10:18.293000,2014-07-08 16:12:59.173195,160.88,180_fhw
43.27,-120.36,50.81,9.33,6.57895e-05,2014-07-08 16:20:00,2014-07-08 16:10:18.293000,2014-07-08 16:13:26.795275,188.5,180_cve
43.27,-120.36,50.81,9.33,6.57895e-05,2014-07-08 16:20:00,2014-07-08 16:10:18.293000,2014-07-08 16:12:07.865630,109.57,180_cvw
53.32,-60.46,30.99,13.33,6.57895e-05,2014-07-08 16:20:00,2014-07-08 16:10:18.293000,2014-07-08 16:10:49.741365,31.45,180_gbr
49.39,-82.32,30.69,12.33,6.57895e-05,2014-07-08 16:20:00,2014-07-08 16:10:18.293000,2014-07-08 16:10:54.506071,36.21,180_kap
52.16,-106.53,44.16,10.33,6.57895e-05,2014-07-08 16:20:00,2014-07-08 16:10:18.293000,2014-07-08 16:11:21.199738,62.91,180_sas
53.98,-122.59,53.85,9.33,6.57895e-05,2014-07-08 16:20:00,2014-07-08 16:10:18.293000,2014-07-08 16:12:48.482656,150.19,180_pgr
37.93,-75.47,64.02,13.42,6.16763e-05,2014-12-04 18:25:00,2014-12-04 18:10:18.527000,2014-12-04 18:11:55.197014,96.67,182_wal
37.1,-77.95,62.49,13.42,6.16763e-05,2014-12-04 18:25:00,2014-12-04 18:10:18.527000,2014-12-04 18:11:38.289194,79.76,182_bks
38.86,-99.39,61.13,12.42,6.16763e-05,2014-12-04 18:25:00,2014-12-04 18:10:18.527000,2014-12-04 18:17:26.542220,428.02,182_fhe
38.86,-99.39,61.13,12.42,6.16763e-05,2014-12-04 18:25:00,2014-12-04 18:10:18.527000,2014-12-04 18:13:29.185966,190.66,182_fhw
43.27,-120.36,68.49,10.42,6.16763e-05,2014-12-04 18:25:00,2014-12-04 18:10:18.527000,2014-12-04 18:18:50.664102,512.14,182_cve
49.39,-82.32,73.1,13.42,6.16763e-05,2014-12-04 18:25:00,2014-12-04 18:10:18.527000,2014-12-04 18:18:18.627339,480.1,182_kap
37.93,-75.47,68.91,8.28,5.99554e-05,2014-08-24 12:17:00,2014-08-24 12:10:10.383000,2014-08-24 12:14:21.038412,250.66,183_wal
53.32,-60.46,61.66,9.28,5.99554e-05,2014-08-24 12:17:00,2014-08-24 12:10:10.383000,2014-08-24 12:12:00.214345,109.83,183_gbr
49.39,-82.32,74.24,8.28,5.99554e-05,2014-08-24 12:17:00,2014-08-24 12:10:10.383000,2014-08-24 12:12:26.283637,135.9,183_kap
37.93,-75.47,58.55,12.8,5.73952e-05,2014-11-16 17:48:00,2014-11-16 17:41:06.310000,2014-11-16 17:43:15.024710,128.71,184_wal
37.1,-77.95,57.21,12.8,5.73952e-05,2014-11-16 17:48:00,2014-11-16 17:41:06.310000,2014-11-16 17:44:15.038862,188.73,184_bks
38.86,-99.39,58.23,11.8,5.73952e-05,2014-11-16 17:48:00,2014-11-16 17:41:06.310000,2014-11-16 17:44:05.284156,178.97,184_fhe
38.86,-99.39,58.23,11.8,5.73952e-05,2014-11-16 17:48:00,2014-11-16 17:41:06.310000,2014-11-16 17:45:22.579059,256.27,184_fhw
53.32,-60.46,76.7,13.8,5.73952e-05,2014-11-16 17:48:00,2014-11-16 17:41:06.310000,2014-11-16 17:44:00.251178,173.94,184_gbr
53.32,-60.46,142.61,23.77,5.47719e-05,2014-11-06 03:46:00,2014-11-06 03:27:01.073000,2014-11-06 03:38:41.376655,700.3,185_gbr
52.16,-106.53,128.83,21.77,5.4771899999999996e-05,2014-11-06 03:46:00,2014-11-06 03:27:01.073000,2014-11-06 03:32:15.008206,313.94,185_sas
53.32,-60.46,142.81,0.0,5.24844e-05,2014-02-04 04:00:00,2014-02-04 03:52:00.153000,2014-02-04 03:57:24.904590,324.75,187_gbr
49.39,-82.32,140.82,23.0,5.2484399999999995e-05,2014-02-04 04:00:00,2014-02-04 03:52:00.153000,2014-02-04 03:57:18.281390,318.13,187_kap
38.86,-99.39,73.73,16.17,5.183390000000001e-05,2014-01-27 22:10:00,2014-01-27 22:08:21.677000,2014-01-27 22:09:00.311096,38.63,189_fhw
49.39,-82.32,89.36,17.17,5.183390000000001e-05,2014-01-27 22:10:00,2014-01-27 22:08:21.677000,2014-01-27 22:09:18.272564,56.6,189_kap
37.1,-77.95,63.66,14.67,4.92946e-05,2014-01-28 19:40:00,2014-01-28 19:28:56.013000,2014-01-28 19:38:17.897159,561.88,190_bks
38.86,-99.39,58.06,13.67,4.92946e-05,2014-01-28 19:40:00,2014-01-28 19:28:56.013000,2014-01-28 19:38:20.117624,564.1,190_fhe
38.86,-99.39,58.06,13.67,4.92946e-05,2014-01-28 19:40:00,2014-01-28 19:28:56.013000,2014-01-28 19:38:01.341234,545.33,190_fhw
49.39,-82.32,72.27,14.67,4.92946e-05,2014-01-28 19:40:00,2014-01-28 19:28:56.013000,2014-01-28 19:35:11.797268,375.78,190_kap
37.93,-75.47,48.44,12.62,4.53702e-05,2014-10-20 16:37:00,2014-10-20 16:03:28.093000,2014-10-20 16:08:15.004371,286.91,192_wal
37.1,-77.95,47.78,12.62,4.53702e-05,2014-10-20 16:37:00,2014-10-20 16:03:28.093000,2014-10-20 16:05:38.638538,130.55,192_bks
38.86,-99.39,55.08,11.62,4.53702e-05,2014-10-20 16:37:00,2014-10-20 16:03:28.093000,2014-10-20 16:30:17.926108,1609.83,192_fhe
38.86,-99.39,55.08,11.62,4.53702e-05,2014-10-20 16:37:00,2014-10-20 16:03:28.093000,2014-10-20 16:11:55.323975,507.23,192_fhw
53.32,-60.46,64.66,13.62,4.53702e-05,2014-10-20 16:37:00,2014-10-20 16:03:28.093000,2014-10-20 16:10:07.000564,398.91,192_gbr
49.39,-82.32,60.39,12.62,4.53702e-05,2014-10-20 16:37:00,2014-10-20 16:03:28.093000,2014-10-20 16:08:36.771362,308.68,192_kap
52.16,-106.53,68.89,10.62,4.53702e-05,2014-10-20 16:37:00,2014-10-20 16:03:28.093000,2014-10-20 16:10:18.502722,410.41,192_sas
53.98,-122.59,76.74,9.62,4.53702e-05,2014-10-20 16:37:00,2014-10-20 16:03:28.093000,2014-10-20 16:29:18.338612,1550.25,192_pgr
49.39,-82.32,123.95,4.52,4.5202299999999986e-05,2014-02-02 09:31:00,2014-02-02 09:19:01.030000,2014-02-02 09:24:21.464664,320.43,193_kap
37.93,-75.47,54.65,14.25,4.24112e-05,2014-10-26 18:15:00,2014-10-26 18:02:01.647000,2014-10-26 18:09:33.882288,452.24,195_wal
37.1,-77.95,53.05,14.25,4.24112e-05,2014-10-26 18:15:00,2014-10-26 18:02:01.647000,2014-10-26 18:09:27.382207,445.74,195_bks
38.86,-99.39,51.46,13.25,4.24112e-05,2014-10-26 18:15:00,2014-10-26 18:02:01.647000,2014-10-26 18:10:01.027403,479.38,195_fhe
38.86,-99.39,51.46,13.25,4.24112e-05,2014-10-26 18:15:00,2014-10-26 18:02:01.647000,2014-10-26 18:09:43.813690,462.17,195_fhw
43.27,-120.36,59.54,11.25,4.24112e-05,2014-10-26 18:15:00,2014-10-26 18:02:01.647000,2014-10-26 18:10:17.927769,496.28,195_cve
52.16,-106.53,65.17,12.25,4.24112e-05,2014-10-26 18:15:00,2014-10-26 18:02:01.647000,2014-10-26 18:10:36.012219,514.37,195_sas
37.1,-77.95,69.27,14.77,4.05854e-05,2014-01-04 19:46:00,2014-01-04 19:06:56.930000,2014-01-04 19:34:18.053668,1641.12,196_bks
38.86,-99.39,63.25,13.77,4.05854e-05,2014-01-04 19:46:00,2014-01-04 19:06:56.930000,2014-01-04 19:20:55.731228,838.8,196_fhw
37.93,-75.47,53.09,17.05,3.93892e-05,2014-06-11 21:03:00,2014-06-11 20:56:29.260000,2014-06-11 21:01:17.836279,288.58,198_wal
37.1,-77.95,51.15,17.05,3.93892e-05,2014-06-11 21:03:00,2014-06-11 20:56:29.260000,2014-06-11 20:58:45.854574,136.59,198_bks
38.86,-99.39,34.65,16.05,3.93892e-05,2014-06-11 21:03:00,2014-06-11 20:56:29.260000,2014-06-11 20:58:47.664165,138.4,198_fhe
38.86,-99.39,34.65,16.05,3.93892e-05,2014-06-11 21:03:00,2014-06-11 20:56:29.260000,2014-06-11 20:59:00.218385,150.96,198_fhw
43.27,-120.36,23.85,14.05,3.93892e-05,2014-06-11 21:03:00,2014-06-11 20:56:29.260000,2014-06-11 21:00:15.021128,225.76,198_cve
43.27,-120.36,23.85,14.05,3.93892e-05,2014-06-11 21:03:00,2014-06-11 20:56:29.260000,2014-06-11 20:58:41.455909,132.2,198_cvw
53.32,-60.46,62.98,18.05,3.93892e-05,2014-06-11 21:03:00,2014-06-11 20:56:29.260000,2014-06-11 20:57:31.515845,62.26,198_gbr
52.16,-106.53,36.65,15.05,3.93892e-05,2014-06-11 21:03:00,2014-06-11 20:56:29.260000,2014-06-11 20:59:18.595485,169.34,198_sas
53.98,-122.59,32.42,14.05,3.93892e-05,2014-06-11 21:03:00,2014-06-11 20:56:29.260000,2014-06-11 20:56:46.293868,17.03,198_pgr
37.93,-75.47,51.77,16.35,3.99348e-05,2014-08-25 20:21:00,2014-08-25 20:11:45.277000,2014-08-25 20:12:28.236476,42.96,199_wal
37.1,-77.95,49.64,16.35,3.99348e-05,2014-08-25 20:21:00,2014-08-25 20:11:45.277000,2014-08-25 20:12:32.980511,47.7,199_bks
38.86,-99.39,36.21,15.35,3.99348e-05,2014-08-25 20:21:00,2014-08-25 20:11:45.277000,2014-08-25 20:13:15.767736,90.49,199_fhe
38.86,-99.39,36.21,15.35,3.99348e-05,2014-08-25 20:21:00,2014-08-25 20:11:45.277000,2014-08-25 20:14:43.564594,178.29,199_fhw
43.27,-120.36,32.92,13.35,3.99348e-05,2014-08-25 20:21:00,2014-08-25 20:11:45.277000,2014-08-25 20:13:41.594923,116.32,199_cve
43.27,-120.36,32.92,13.35,3.99348e-05,2014-08-25 20:21:00,2014-08-25 20:11:45.277000,2014-08-25 20:13:32.676112,107.4,199_cvw
53.32,-60.46,66.27,17.35,3.99348e-05,2014-08-25 20:21:00,2014-08-25 20:11:45.277000,2014-08-25 20:14:57.836604,192.56,199_gbr
49.39,-82.32,52.28,16.35,3.99348e-05,2014-08-25 20:21:00,2014-08-25 20:11:45.277000,2014-08-25 20:12:53.803156,68.53,199_kap
52.16,-106.53,44.13,14.35,3.99348e-05,2014-08-25 20:21:00,2014-08-25 20:11:45.277000,2014-08-25 20:13:06.200552,80.92,199_sas
53.98,-122.59,43.44,13.35,3.99348e-05,2014-08-25 20:21:00,2014-08-25 20:11:45.277000,2014-08-25 20:12:56.574100,71.3,199_pgr
37.93,-75.47,70.74,18.18,0.000278556,2015-05-05 22:11:00,2015-05-05 22:07:41.803000,2015-05-05 22:09:28.244489,106.44,200_wal
37.1,-77.95,68.87,18.18,0.000278556,2015-05-05 22:11:00,2015-05-05 22:07:41.803000,2015-05-05 22:07:59.194367,17.39,200_bks
38.86,-99.39,52.11,17.18,0.000278556,2015-05-05 22:11:00,2015-05-05 22:07:41.803000,2015-05-05 22:07:57.769621,15.97,200_fhe
38.86,-99.39,52.11,17.18,0.000278556,2015-05-05 22:11:00,2015-05-05 22:07:41.803000,2015-05-05 22:07:57.748273,15.95,200_fhw
43.27,-120.36,38.95,15.18,0.000278556,2015-05-05 22:11:00,2015-05-05 22:07:41.803000,2015-05-05 22:07:59.024916,17.22,200_cve
43.27,-120.36,38.95,15.18,0.000278556,2015-05-05 22:11:00,2015-05-05 22:07:41.803000,2015-05-05 22:07:58.882836,17.08,200_cvw
53.32,-60.46,78.7,19.18,0.000278556,2015-05-05 22:11:00,2015-05-05 22:07:41.803000,2015-05-05 22:08:21.866173,40.06,200_gbr
49.39,-82.32,65.48,18.18,0.000278556,2015-05-05 22:11:00,2015-05-05 22:07:41.803000,2015-05-05 22:07:58.113148,16.31,200_kap
52.16,-106.53,51.41,16.18,0.000278556,2015-05-05 22:11:00,2015-05-05 22:07:41.803000,2015-05-05 22:07:57.138534,15.34,200_sas
53.98,-122.59,44.63,15.18,0.000278556,2015-05-05 22:11:00,2015-05-05 22:07:41.803000,2015-05-05 22:07:56.880789,15.08,200_pgr
37.1,-77.95,43.06,12.37,0.00022181,2015-03-11 16:22:00,2015-03-11 16:15:55.253000,2015-03-11 16:17:07.000905,71.75,201_bks
38.86,-99.39,54.14,11.37,0.00022181,2015-03-11 16:22:00,2015-03-11 16:15:55.253000,2015-03-11 16:17:15.093499,79.84,201_fhe
38.86,-99.39,54.14,11.37,0.00022181,2015-03-11 16:22:00,2015-03-11 16:15:55.253000,2015-03-11 16:17:20.855136,85.6,201_fhw
43.27,-120.36,69.59,9.37,0.00022181,2015-03-11 16:22:00,2015-03-11 16:15:55.253000,2015-03-11 16:17:44.275048,109.02,201_cve
43.27,-120.36,69.59,9.37,0.00022181,2015-03-11 16:22:00,2015-03-11 16:15:55.253000,2015-03-11 16:18:29.629433,154.38,201_cvw
49.39,-82.32,55.61,12.37,0.00022181,2015-03-11 16:22:00,2015-03-11 16:15:55.253000,2015-03-11 16:16:25.879000,30.63,201_kap
52.16,-106.53,66.8,10.37,0.00022181,2015-03-11 16:22:00,2015-03-11 16:15:55.253000,2015-03-11 16:17:29.840288,94.59,201_sas
53.98,-122.59,75.73,9.37,0.00022181,2015-03-11 16:22:00,2015-03-11 16:15:55.253000,2015-03-11 16:18:50.652055,175.4,201_pgr
38.86,-99.39,65.97,16.37,9.29769e-05,2015-03-07 22:22:00,2015-03-07 21:58:39.413000,2015-03-07 21:59:55.184539,75.77,202_fhe
38.86,-99.39,65.97,16.37,9.297690000000001e-05,2015-03-07 22:22:00,2015-03-07 21:58:39.413000,2015-03-07 22:00:27.640397,108.23,202_fhw
43.27,-120.36,56.53,14.37,9.29769e-05,2015-03-07 22:22:00,2015-03-07 21:58:39.413000,2015-03-07 22:00:23.919210,104.51,202_cve
43.27,-120.36,56.53,14.37,9.297690000000001e-05,2015-03-07 22:22:00,2015-03-07 21:58:39.413000,2015-03-07 21:59:52.996718,73.58,202_cvw
49.39,-82.32,81.32,17.37,9.29769e-05,2015-03-07 22:22:00,2015-03-07 21:58:39.413000,2015-03-07 22:03:40.907978,301.49,202_kap
52.16,-106.53,69.34,16.37,9.297690000000001e-05,2015-03-07 22:22:00,2015-03-07 21:58:39.413000,2015-03-07 22:06:22.040249,462.63,202_sas
53.98,-122.59,64.24,14.37,9.29769e-05,2015-03-07 22:22:00,2015-03-07 21:58:39.413000,2015-03-07 22:00:28.964724,109.55,202_pgr
52.16,-106.53,98.1,19.58,8.25259e-05,2015-03-03 01:35:00,2015-03-03 01:29:01.323000,2015-03-03 01:32:18.535498,197.21,203_sas
37.1,-77.95,48.63,10.97,7.682819999999999e-05,2015-09-28 14:58:00,2015-09-28 14:48:01.503000,2015-09-28 14:55:27.108001,445.61,206_bks
38.86,-99.39,63.19,9.97,7.682819999999999e-05,2015-09-28 14:58:00,2015-09-28 14:48:01.503000,2015-09-28 14:55:38.089067,456.59,206_fhe
38.86,-99.39,63.19,9.97,7.682819999999999e-05,2015-09-28 14:58:00,2015-09-28 14:48:01.503000,2015-09-28 14:55:49.588931,468.09,206_fhw
43.27,-120.36,79.45,7.97,7.682819999999999e-05,2015-09-28 14:58:00,2015-09-28 14:48:01.503000,2015-09-28 14:55:31.801954,450.3,206_cve
53.32,-60.46,56.51,11.97,7.682819999999999e-05,2015-09-28 14:58:00,2015-09-28 14:48:01.503000,2015-09-28 14:55:15.000425,433.5,206_gbr
49.39,-82.32,59.81,10.97,7.682819999999999e-05,2015-09-28 14:58:00,2015-09-28 14:48:01.503000,2015-09-28 14:55:13.445742,431.94,206_kap
52.16,-106.53,73.63,8.97,7.682819999999999e-05,2015-09-28 14:58:00,2015-09-28 14:48:01.503000,2015-09-28 14:56:39.001113,517.5,206_sas
37.1,-77.95,20.18,14.38,6.60833e-05,2015-06-22 18:23:00,2015-06-22 17:43:00.460000,2015-06-22 17:43:24.276676,23.82,207_bks
52.16,-106.53,29.99,12.38,6.60833e-05,2015-06-22 18:23:00,2015-06-22 17:43:00.460000,2015-06-22 17:48:22.043607,321.58,207_sas
53.98,-122.59,36.77,11.38,6.60833e-05,2015-06-22 18:23:00,2015-06-22 17:43:00.460000,2015-06-22 17:44:25.564987,85.1,207_pgr
49.39,-82.32,151.05,23.97,4.94834e-05,2015-01-13 04:58:00,2015-01-13 04:41:00.307000,2015-01-13 04:49:41.285438,520.98,213_kap
52.16,-106.53,139.65,22.97,4.94834e-05,2015-01-13 04:58:00,2015-01-13 04:41:00.307000,2015-01-13 04:46:15.022647,314.72,213_sas
37.1,-77.95,121.24,19.67,4.719600000000002e-05,2015-12-23 00:40:00,2015-12-23 00:26:55.700000,2015-12-23 00:29:23.350440,147.65,214_bks
38.86,-99.39,105.15,18.67,4.719600000000002e-05,2015-12-23 00:40:00,2015-12-23 00:26:55.700000,2015-12-23 00:30:00.457278,184.76,214_fhe
38.86,-99.39,105.15,18.67,4.719600000000002e-05,2015-12-23 00:40:00,2015-12-23 00:26:55.700000,2015-12-23 00:27:38.810704,43.11,214_fhw
43.27,-120.36,92.51,16.67,4.719600000000002e-05,2015-12-23 00:40:00,2015-12-23 00:26:55.700000,2015-12-23 00:27:38.855090,43.16,214_cve
49.39,-82.32,119.12,19.67,4.719600000000002e-05,2015-12-23 00:40:00,2015-12-23 00:26:55.700000,2015-12-23 00:34:48.780240,473.08,214_kap
52.16,-106.53,104.67,18.67,4.719600000000002e-05,2015-12-23 00:40:00,2015-12-23 00:26:55.700000,2015-12-23 00:38:48.545067,712.85,214_sas
37.1,-77.95,57.24,10.55,4.62726e-05,2015-03-09 14:33:00,2015-03-09 14:29:01.277000,2015-03-09 14:31:18.642307,137.37,215_bks
38.86,-99.39,72.85,9.55,4.62726e-05,2015-03-09 14:33:00,2015-03-09 14:29:01.277000,2015-03-09 14:30:40.809157,99.53,215_fhe
